AssmentYr,ProjYear,lag,Species,Area,OFL,ABC,TAC,Order,OY,IsTotal
2017,2018,1,Atka mackerel,CAI,NA,32000,21000,17,0,Atka mackerelCAI
2017,2018,1,Atka mackerel,WAI,NA,23180,13500,17,0,Atka mackerelWAI
2017,2018,1,Skates,BSAI,46668,39082,27000,18,1,SkatesBSAI
2017,2018,1,Sculpins,BSAI,53201,39995,5000,15,1,SculpinsBSAI
2017,2018,1,Sharks,BSAI,689,517,180,19,1,SharksBSAI
2017,2018,1,Squids,BSAI,6912,5184,1200,21,1,SquidsBSAI
2017,2018,1,Octopuses,BSAI,4769,3576,250,20,1,OctopusesBSAI
2017,2019,2,Pollock,EBS,4592000,2467000,1383000,1,1,PollockEBS
2017,2019,2,Pollock,AI,37431,30803,19000,1,1,PollockAI
2017,2019,2,Pollock,Bogoslof,130428,60800,500,1,1,PollockBogoslof
2017,2019,2,Pacific cod,BS,201000,170000,159120,2,0,Pacific codBS
2017,2019,2,Pacific cod,AI,28700,21500,15695,2,0,Pacific codAI
2017,2019,2,Pacific cod,BSAI,229700,191500,174815,2,1,Pacific codBSAI
2017,2019,2,Sablefish,BS,4576,2061,2061,3,1,SablefishBS
2017,2019,2,Sablefish,AI,6209,2798,2798,3,1,SablefishAI
2017,2019,2,Yellowfin sole,BSAI,295600,267500,156000,4,1,Yellowfin soleBSAI
2017,2019,2,Greenland turbot,BSAI,13540,11473,5294,5,1,Greenland turbotBSAI
2017,2019,2,Greenland turbot,BS,NA,10016,5125,5,0,Greenland turbotBS
2017,2019,2,Greenland turbot,AI,NA,1457,169,5,0,Greenland turbotAI
2017,2019,2,Arrowtooth flounder,BSAI,75084,64494,14000,6,1,Arrowtooth flounderBSAI
2017,2019,2,Kamchatka flounder,BSAI,12022,10317,5000,7,1,Kamchatka flounderBSAI
2017,2019,2,Northern rock sole,BSAI,136000,132000,49100,8,1,Northern rock soleBSAI
2017,2019,2,Flathead sole,BSAI,78036,65227,16500,9,1,Flathead soleBSAI
2017,2019,2,Alaska plaice,BSAI,38800,32700,16252,10,1,Alaska plaiceBSAI
2017,2019,2,Other flatfish,BSAI,17591,13193,4000,11,1,Other flatfishBSAI
2017,2019,2,Pacific ocean perch,BSAI,50098,41212,37880,12,1,Pacific ocean perchBSAI
2017,2019,2,Pacific ocean perch,BS,NA,11499,11499,12,0,Pacific ocean perchBS
2017,2019,2,Pacific ocean perch,EAI,NA,9715,9715,12,0,Pacific ocean perchEAI
2017,2019,2,Pacific ocean perch,CAI,NA,7549,7549,12,0,Pacific ocean perchCAI
2017,2019,2,Pacific ocean perch,WAI,NA,12449,9117,12,0,Pacific ocean perchWAI
2017,2019,2,Northern rockfish,BSAI,15563,12710,6500,13,1,Northern rockfishBSAI
2017,2019,2,Blackspotted/Rougheye rockfish,BSAI,829,678,225,14,1,Blackspotted/Rougheye rockfishBSAI
2017,2019,2,Blackspotted/Rougheye rockfish,EBS/EAI,NA,414,75,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2017,2019,2,Blackspotted/Rougheye rockfish,CAI/WAI,NA,264,150,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2017,2019,2,Shortraker rockfish,BSAI,666,499,150,15,1,Shortraker rockfishBSAI
2017,2019,2,Other rockfish,BSAI,1816,1362,845,16,1,Other rockfishBSAI
2017,2019,2,Other rockfish,BS,NA,791,275,16,0,Other rockfishBS
2017,2019,2,Other rockfish,AI,NA,571,570,16,0,Other rockfishAI
2017,2019,2,Atka mackerel,BSAI,97200,84400,72500,17,1,Atka mackerelBSAI
2017,2019,2,Atka mackerel,EAI/BS,NA,33780,33780,17,0,Atka mackerelEAI/BS
2017,2019,2,Atka mackerel,CAI,NA,29350,24895,17,0,Atka mackerelCAI
2017,2019,2,Atka mackerel,WAI,NA,21270,13825,17,0,Atka mackerelWAI
2017,2019,2,Skates,BSAI,44202,36957,27000,18,1,SkatesBSAI
2017,2019,2,Sculpins,BSAI,53201,39995,5000,15,1,SculpinsBSAI
2017,2019,2,Sharks,BSAI,689,517,180,19,1,SharksBSAI
2017,2019,2,Squids,BSAI,6912,5184,1200,21,1,SquidsBSAI
2017,2019,2,Octopuses,BSAI,4769,3576,200,20,1,OctopusesBSAI
2016,2017,1,Pollock,EBS,3640000,2800000,1345000,1,1,PollockEBS
2016,2017,1,Pollock,AI,43650,36061,19000,1,1,PollockAI
2016,2017,1,Pollock,Bogoslof,130428,60800,500,1,1,PollockBogoslof
2016,2017,1,Pacific cod,BS,284000,239000,223704,2,0,Pacific codBS
2016,2017,1,Pacific cod,AI,28700,21500,15695,2,0,Pacific codAI
2016,2017,1,Pacific cod,BSAI,312700,260500,239399,2,1,Pacific codBSAI
2016,2017,1,Sablefish,BS,1499,1274,1274,3,1,SablefishBS
2016,2017,1,Sablefish,AI,2044,1735,1735,3,1,SablefishAI
2016,2017,1,Yellowfin sole,BSAI,287000,260800,154000,4,1,Yellowfin soleBSAI
2016,2017,1,Greenland turbot,BSAI,11615,6644,4500,5,1,Greenland turbotBSAI
2016,2017,1,Greenland turbot,BS,NA,5800,4375,5,0,Greenland turbotBS
2016,2017,1,Greenland turbot,AI,NA,844,125,5,0,Greenland turbotAI
2016,2017,1,Arrowtooth flounder,BSAI,76100,65371,14000,6,1,Arrowtooth flounderBSAI
2016,2017,1,Kamchatka flounder,BSAI,10360,8880,5000,7,1,Kamchatka flounderBSAI
2016,2017,1,Northern rock sole,BSAI,159700,155100,47100,8,1,Northern rock soleBSAI
2016,2017,1,Flathead sole,BSAI,81654,68278,14500,9,1,Flathead soleBSAI
2016,2017,1,Alaska plaice,BSAI,42800,36000,13000,10,1,Alaska plaiceBSAI
2016,2017,1,Other flatfish,BSAI,17591,13193,2500,11,1,Other flatfishBSAI
2016,2017,1,Pacific ocean perch,BSAI,53152,43723,34900,12,1,Pacific ocean perchBSAI
2016,2017,1,Pacific ocean perch,BS,NA,12199,11000,12,0,Pacific ocean perchBS
2016,2017,1,Pacific ocean perch,EAI,NA,10307,7900,12,0,Pacific ocean perchEAI
2016,2017,1,Pacific ocean perch,CAI,NA,8009,7000,12,0,Pacific ocean perchCAI
2016,2017,1,Pacific ocean perch,WAI,NA,13208,9000,12,0,Pacific ocean perchWAI
2016,2017,1,Northern rockfish,BSAI,16242,13264,5000,13,1,Northern rockfishBSAI
2016,2017,1,Blackspotted/Rougheye rockfish,BSAI,612,501,225,14,1,Blackspotted/Rougheye rockfishBSAI
2016,2017,1,Blackspotted/Rougheye rockfish,EBS/EAI,NA,306,100,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2016,2017,1,Blackspotted/Rougheye rockfish,CAI/WAI,NA,195,125,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2016,2017,1,Shortraker rockfish,BSAI,666,499,125,15,1,Shortraker rockfishBSAI
2016,2017,1,Other rockfish,BSAI,1816,1362,875,16,1,Other rockfishBSAI
2016,2017,1,Other rockfish,BS,NA,791,325,16,0,Other rockfishBS
2016,2017,1,Other rockfish,AI,NA,571,550,16,0,Other rockfishAI
2016,2017,1,Atka mackerel,BSAI,102700,87200,65000,17,1,Atka mackerelBSAI
2016,2017,1,Atka mackerel,EAI/BS,NA,34890,34500,17,0,Atka mackerelEAI/BS
2016,2017,1,Atka mackerel,CAI,NA,30330,18000,17,0,Atka mackerelCAI
2016,2017,1,Atka mackerel,WAI,NA,21980,12500,17,0,Atka mackerelWAI
2016,2017,1,Skates,BSAI,49063,41144,26000,18,1,SkatesBSAI
2016,2017,1,Sculpins,BSAI,56582,42387,4500,15,1,SculpinsBSAI
2016,2017,1,Sharks,BSAI,689,517,125,19,1,SharksBSAI
2016,2017,1,Squids,BSAI,6912,5184,1342,21,1,SquidsBSAI
2016,2017,1,Octopuses,BSAI,4769,3576,400,20,1,OctopusesBSAI
2016,2018,2,Pollock,EBS,4360000,2979000,1345000,1,1,PollockEBS
2016,2018,2,Pollock,AI,49291,40788,19000,1,1,PollockAI
2016,2018,2,Pollock,Bogoslof,130428,97428,500,1,1,PollockBogoslof
2016,2018,2,Pacific cod,BS,302000,255000,223704,2,0,Pacific codBS
2016,2018,2,Pacific cod,AI,28700,21500,15695,2,0,Pacific codAI
2016,2018,2,Pacific cod,BSAI,330700,276500,239399,2,1,Pacific codBSAI
2016,2018,2,Sablefish,BS,1519,1291,1274,3,1,SablefishBS
2016,2018,2,Sablefish,AI,2072,1758,1735,3,1,SablefishAI
2016,2018,2,Yellowfin sole,BSAI,276000,250800,154000,4,1,Yellowfin soleBSAI
2016,2018,2,Greenland turbot,BSAI,12831,10864,4500,5,1,Greenland turbotBSAI
2016,2018,2,Greenland turbot,BS,NA,9484,4375,5,0,Greenland turbotBS
2016,2018,2,Greenland turbot,AI,NA,1380,125,5,0,Greenland turbotAI
2016,2018,2,Arrowtooth flounder,BSAI,67023,58633,14000,6,1,Arrowtooth flounderBSAI
2016,2018,2,Kamchatka flounder,BSAI,10700,9200,5000,7,1,Kamchatka flounderBSAI
2016,2018,2,Northern rock sole,BSAI,147300,143100,47100,8,1,Northern rock soleBSAI
2016,2018,2,Flathead sole,BSAI,79136,66164,14500,9,1,Flathead soleBSAI
2016,2018,2,Alaska plaice,BSAI,36900,32100,13000,10,1,Alaska plaiceBSAI
2016,2018,2,Other flatfish,BSAI,17591,13193,2500,11,1,Other flatfishBSAI
2016,2018,2,Pacific ocean perch,BSAI,51950,42735,34900,12,1,Pacific ocean perchBSAI
2016,2018,2,Pacific ocean perch,BS,NA,11924,11000,12,0,Pacific ocean perchBS
2016,2018,2,Pacific ocean perch,EAI,NA,10074,7900,12,0,Pacific ocean perchEAI
2016,2018,2,Pacific ocean perch,CAI,NA,7828,7000,12,0,Pacific ocean perchCAI
2016,2018,2,Pacific ocean perch,WAI,NA,12909,9000,12,0,Pacific ocean perchWAI
2016,2018,2,Northern rockfish,BSAI,15854,12947,5000,13,1,Northern rockfishBSAI
2016,2018,2,Blackspotted/Rougheye rockfish,BSAI,750,614,225,14,1,Blackspotted/Rougheye rockfishBSAI
2016,2018,2,Blackspotted/Rougheye rockfish,EBS/EAI,NA,374,100,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2016,2018,2,Blackspotted/Rougheye rockfish,CAI/WAI,NA,240,125,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2016,2018,2,Shortraker rockfish,BSAI,666,499,125,15,1,Shortraker rockfishBSAI
2016,2018,2,Other rockfish,BSAI,1816,1362,875,16,1,Other rockfishBSAI
2016,2018,2,Other rockfish,BS,NA,791,325,16,0,Other rockfishBS
2016,2018,2,Other rockfish,AI,NA,571,550,16,0,Other rockfishAI
2016,2018,2,Atka mackerel,BSAI,99900,85000,65000,17,1,Atka mackerelBSAI
2016,2018,2,Atka mackerel,EAI/BS,NA,34000,34000,17,0,Atka mackerelEAI/BS
2016,2018,2,Atka mackerel,CAI,NA,29600,18500,17,0,Atka mackerelCAI
2016,2018,2,Atka mackerel,WAI,NA,21400,12500,17,0,Atka mackerelWAI
2016,2018,2,Skates,BSAI,46583,39008,26000,18,1,SkatesBSAI
2016,2018,2,Sculpins,BSAI,56582,42387,4500,15,1,SculpinsBSAI
2016,2018,2,Sharks,BSAI,689,517,125,19,1,SharksBSAI
2016,2018,2,Squids,BSAI,6912,5184,1342,21,1,SquidsBSAI
2016,2018,2,Octopuses,BSAI,4769,3576,400,20,1,OctopusesBSAI
2015,2016,1,Pollock,EBS,3910000,2090000,1340000,1,1,PollockEBS
2015,2016,1,Pollock,AI,39075,32227,19000,1,1,PollockAI
2015,2016,1,Pollock,Bogoslof,31906,23850,500,1,1,PollockBogoslof
2015,2016,1,Pacific cod,BS,390000,255000,238680,2,0,Pacific codBS
2015,2016,1,Pacific cod,AI,23400,17600,12839,2,0,Pacific codAI
2015,2016,1,Pacific cod,BSAI,413400,272600,251519,2,1,Pacific codBSAI
2015,2016,1,Sablefish,BS,1304,1151,1151,3,1,SablefishBS
2015,2016,1,Sablefish,AI,1766,1557,1557,3,1,SablefishAI
2015,2016,1,Yellowfin sole,BSAI,228100,211700,144000,4,1,Yellowfin soleBSAI
2015,2016,1,Greenland turbot,BSAI,4194,3462,2873,5,1,Greenland turbotBSAI
2015,2016,1,Greenland turbot,BS,NA,2673,2673,5,0,Greenland turbotBS
2015,2016,1,Greenland turbot,AI,NA,789,200,5,0,Greenland turbotAI
2015,2016,1,Arrowtooth flounder,BSAI,94035,80701,14000,6,1,Arrowtooth flounderBSAI
2015,2016,1,Kamchatka flounder,BSAI,11100,9500,5000,7,1,Kamchatka flounderBSAI
2015,2016,1,Northern rock sole,BSAI,165900,161000,57100,8,1,Northern rock soleBSAI
2015,2016,1,Flathead sole,BSAI,79562,66250,21000,9,1,Flathead soleBSAI
2015,2016,1,Alaska plaice,BSAI,49000,41000,14500,10,1,Alaska plaiceBSAI
2015,2016,1,Other flatfish,BSAI,17414,13061,2500,11,1,Other flatfishBSAI
2015,2016,1,Pacific ocean perch,BSAI,40529,33320,31900,12,1,Pacific ocean perchBSAI
2015,2016,1,Pacific ocean perch,BS,NA,8353,8000,12,0,Pacific ocean perchBS
2015,2016,1,Pacific ocean perch,EAI,NA,7916,7900,12,0,Pacific ocean perchEAI
2015,2016,1,Pacific ocean perch,CAI,NA,7355,7000,12,0,Pacific ocean perchCAI
2015,2016,1,Pacific ocean perch,WAI,NA,9696,9000,12,0,Pacific ocean perchWAI
2015,2016,1,Northern rockfish,BSAI,14689,11960,4500,13,1,Northern rockfishBSAI
2015,2016,1,Blackspotted/Rougheye rockfish,BSAI,693,561,300,14,1,Blackspotted/Rougheye rockfishBSAI
2015,2016,1,Blackspotted/Rougheye rockfish,EBS/EAI,NA,179,100,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2015,2016,1,Blackspotted/Rougheye rockfish,CAI/WAI,NA,382,200,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2015,2016,1,Shortraker rockfish,BSAI,690,518,200,15,1,Shortraker rockfishBSAI
2015,2016,1,Other rockfish,BSAI,1667,1250,875,16,1,Other rockfishBSAI
2015,2016,1,Other rockfish,BS,NA,695,325,16,0,Other rockfishBS
2015,2016,1,Other rockfish,AI,NA,555,550,16,0,Other rockfishAI
2015,2016,1,Atka mackerel,BSAI,104749,90340,55000,17,1,Atka mackerelBSAI
2015,2016,1,Atka mackerel,EAI/BS,NA,30832,28500,17,0,Atka mackerelEAI/BS
2015,2016,1,Atka mackerel,CAI,NA,27216,16000,17,0,Atka mackerelCAI
2015,2016,1,Atka mackerel,WAI,NA,32292,10500,17,0,Atka mackerelWAI
2015,2016,1,Skates,BSAI,50215,42134,26000,18,1,SkatesBSAI
2015,2016,1,Sculpins,BSAI,52365,39725,4500,15,1,SculpinsBSAI
2015,2016,1,Sharks,BSAI,1363,1022,125,19,1,SharksBSAI
2015,2016,1,Squids,BSAI,6912,5184,1500,21,1,SquidsBSAI
2015,2016,1,Octopuses,BSAI,3452,2589,400,20,1,OctopusesBSAI
2015,2017,2,Pollock,EBS,3540000,2019000,1340643,1,1,PollockEBS
2015,2017,2,Pollock,AI,44455,36664,19000,1,1,PollockAI
2015,2017,2,Pollock,Bogoslof,31906,23850,500,1,1,PollockBogoslof
2015,2017,2,Pacific cod,BS,412000,255000,238680,2,0,Pacific codBS
2015,2017,2,Pacific cod,AI,23400,17600,12839,2,0,Pacific codAI
2015,2017,2,Pacific cod,BSAI,435400,272600,251519,2,1,Pacific codBSAI
2015,2017,2,Sablefish,BS,1241,1052,1052,3,1,SablefishBS
2015,2017,2,Sablefish,AI,1681,1423,1423,3,1,SablefishAI
2015,2017,2,Yellowfin sole,BSAI,219200,203500,144000,4,1,Yellowfin soleBSAI
2015,2017,2,Greenland turbot,BSAI,7416,6132,2873,5,1,Greenland turbotBSAI
2015,2017,2,Greenland turbot,BS,NA,4734,2673,5,0,Greenland turbotBS
2015,2017,2,Greenland turbot,AI,NA,1398,200,5,0,Greenland turbotAI
2015,2017,2,Arrowtooth flounder,BSAI,84156,72216,14000,6,1,Arrowtooth flounderBSAI
2015,2017,2,Kamchatka flounder,BSAI,11700,10000,5000,7,1,Kamchatka flounderBSAI
2015,2017,2,Northern rock sole,BSAI,149400,145000,57100,8,1,Northern rock soleBSAI
2015,2017,2,Flathead sole,BSAI,77544,64580,21000,9,1,Flathead soleBSAI
2015,2017,2,Alaska plaice,BSAI,46800,39100,14500,10,1,Alaska plaiceBSAI
2015,2017,2,Other flatfish,BSAI,17414,13061,2500,11,1,Other flatfishBSAI
2015,2017,2,Pacific ocean perch,BSAI,38589,31724,31490,12,1,Pacific ocean perchBSAI
2015,2017,2,Pacific ocean perch,BS,NA,7953,7953,12,0,Pacific ocean perchBS
2015,2017,2,Pacific ocean perch,EAI,NA,7537,7537,12,0,Pacific ocean perchEAI
2015,2017,2,Pacific ocean perch,CAI,NA,7002,7000,12,0,Pacific ocean perchCAI
2015,2017,2,Pacific ocean perch,WAI,NA,9232,9000,12,0,Pacific ocean perchWAI
2015,2017,2,Northern rockfish,BSAI,14085,11468,4500,13,1,Northern rockfishBSAI
2015,2017,2,Blackspotted/Rougheye rockfish,BSAI,855,694,300,14,1,Blackspotted/Rougheye rockfishBSAI
2015,2017,2,Blackspotted/Rougheye rockfish,EBS/EAI,NA,216,100,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2015,2017,2,Blackspotted/Rougheye rockfish,CAI/WAI,NA,478,200,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2015,2017,2,Shortraker rockfish,BSAI,690,518,200,15,1,Shortraker rockfishBSAI
2015,2017,2,Other rockfish,BSAI,1667,1250,875,16,1,Other rockfishBSAI
2015,2017,2,Other rockfish,BS,NA,695,325,16,0,Other rockfishBS
2015,2017,2,Other rockfish,AI,NA,555,550,16,0,Other rockfishAI
2015,2017,2,Atka mackerel,BSAI,99490,85840,55000,17,1,Atka mackerelBSAI
2015,2017,2,Atka mackerel,EAI/BS,NA,29296,28500,17,0,Atka mackerelEAI/BS
2015,2017,2,Atka mackerel,CAI,NA,25860,16000,17,0,Atka mackerelCAI
2015,2017,2,Atka mackerel,WAI,NA,30684,10500,17,0,Atka mackerelWAI
2015,2017,2,Skates,BSAI,47674,39943,26000,18,1,SkatesBSAI
2015,2017,2,Sculpins,BSAI,52365,39725,4500,15,1,SculpinsBSAI
2015,2017,2,Sharks,BSAI,1363,1022,125,19,1,SharksBSAI
2015,2017,2,Squids,BSAI,6912,5184,1500,21,1,SquidsBSAI
2015,2017,2,Octopuses,BSAI,3452,2589,400,20,1,OctopusesBSAI
2014,2015,1,Pollock,EBS,3330000,1637000,1310000,1,1,PollockEBS
2014,2015,1,Pollock,AI,36005,29659,19000,1,1,PollockAI
2014,2015,1,Pollock,Bogoslof,21200,15900,100,1,1,PollockBogoslof
2014,2015,1,Pacific cod,BS,346000,255000,240000,2,0,Pacific codBS
2014,2015,1,Pacific cod,AI,23400,17600,9422,2,0,Pacific codAI
2014,2015,1,Pacific cod,BSAI,369400,272600,249422,2,1,Pacific codBSAI
2014,2015,1,Sablefish,BS,1575,1333,1333,3,1,SablefishBS
2014,2015,1,Sablefish,AI,2128,1802,1802,3,1,SablefishAI
2014,2015,1,Yellowfin sole,BSAI,266400,248800,149000,4,1,Yellowfin soleBSAI
2014,2015,1,Greenland turbot,BSAI,3903,3172,2648,5,1,Greenland turbotBSAI
2014,2015,1,Greenland turbot,BS,NA,2448,2448,5,0,Greenland turbotBS
2014,2015,1,Greenland turbot,AI,NA,724,200,5,0,Greenland turbotAI
2014,2015,1,Arrowtooth flounder,BSAI,93856,80547,22000,6,1,Arrowtooth flounderBSAI
2014,2015,1,Kamchatka flounder,BSAI,10500,9000,6500,7,1,Kamchatka flounderBSAI
2014,2015,1,Northern rock sole,BSAI,187600,181700,69250,8,1,Northern rock soleBSAI
2014,2015,1,Flathead sole,BSAI,79419,66130,24250,9,1,Flathead soleBSAI
2014,2015,1,Alaska plaice,BSAI,54000,44900,18500,10,1,Alaska plaiceBSAI
2014,2015,1,Other flatfish,BSAI,17700,13250,3620,11,1,Other flatfishBSAI
2014,2015,1,Pacific ocean perch,BSAI,42558,34988,32021,12,1,Pacific ocean perchBSAI
2014,2015,1,Pacific ocean perch,BS,NA,8771,8021,12,0,Pacific ocean perchBS
2014,2015,1,Pacific ocean perch,EAI,NA,8312,8000,12,0,Pacific ocean perchEAI
2014,2015,1,Pacific ocean perch,CAI,NA,7723,7000,12,0,Pacific ocean perchCAI
2014,2015,1,Pacific ocean perch,WAI,NA,10182,9000,12,0,Pacific ocean perchWAI
2014,2015,1,Northern rockfish,BSAI,15337,12488,3250,13,1,Northern rockfishBSAI
2014,2015,1,Blackspotted/Rougheye rockfish,BSAI,560,453,349,14,1,Blackspotted/Rougheye rockfishBSAI
2014,2015,1,Blackspotted/Rougheye rockfish,EBS/EAI,NA,149,149,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2014,2015,1,Blackspotted/Rougheye rockfish,CAI/WAI,NA,304,200,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2014,2015,1,Shortraker rockfish,BSAI,690,518,250,15,1,Shortraker rockfishBSAI
2014,2015,1,Other rockfish,BSAI,1667,1250,880,16,1,Other rockfishBSAI
2014,2015,1,Other rockfish,BS,NA,695,325,16,0,Other rockfishBS
2014,2015,1,Other rockfish,AI,NA,555,555,16,0,Other rockfishAI
2014,2015,1,Atka mackerel,BSAI,125297,106000,54500,17,1,Atka mackerelBSAI
2014,2015,1,Atka mackerel,EAI/BS,NA,38492,27000,17,0,Atka mackerelEAI/BS
2014,2015,1,Atka mackerel,CAI,NA,33108,17000,17,0,Atka mackerelCAI
2014,2015,1,Atka mackerel,WAI,NA,34400,10500,17,0,Atka mackerelWAI
2014,2015,1,Skates,BSAI,49575,41658,25700,18,1,SkatesBSAI
2014,2015,1,Sculpins,BSAI,52365,39725,4700,15,1,SculpinsBSAI
2014,2015,1,Sharks,BSAI,1363,1022,125,19,1,SharksBSAI
2014,2015,1,Squids,BSAI,2624,1970,400,21,1,SquidsBSAI
2014,2015,1,Octopuses,BSAI,3452,2589,400,20,1,OctopusesBSAI
2014,2016,2,Pollock,EBS,3490000,1554000,1310000,1,1,PollockEBS
2014,2016,2,Pollock,AI,38699,31900,19000,1,1,PollockAI
2014,2016,2,Pollock,Bogoslof,21200,15900,100,1,1,PollockBogoslof
2014,2016,2,Pacific cod,BS,389000,255000,240000,2,0,Pacific codBS
2014,2016,2,Pacific cod,AI,23400,17600,9422,2,0,Pacific codAI
2014,2016,2,Pacific cod,BSAI,412400,272600,249422,2,1,Pacific codBSAI
2014,2016,2,Sablefish,BS,1431,1211,1211,3,1,SablefishBS
2014,2016,2,Sablefish,AI,1934,1637,1637,3,1,SablefishAI
2014,2016,2,Yellowfin sole,BSAI,262900,245500,149000,4,1,Yellowfin soleBSAI
2014,2016,2,Greenland turbot,BSAI,6453,5248,2648,5,1,Greenland turbotBSAI
2014,2016,2,Greenland turbot,BS,NA,4050,2448,5,0,Greenland turbotBS
2014,2016,2,Greenland turbot,AI,NA,1198,200,5,0,Greenland turbotAI
2014,2016,2,Arrowtooth flounder,BSAI,91663,78661,22000,6,1,Arrowtooth flounderBSAI
2014,2016,2,Kamchatka flounder,BSAI,11000,9500,6500,7,1,Kamchatka flounderBSAI
2014,2016,2,Northern rock sole,BSAI,170100,164800,69250,8,1,Northern rock soleBSAI
2014,2016,2,Flathead sole,BSAI,76504,63711,24250,9,1,Flathead soleBSAI
2014,2016,2,Alaska plaice,BSAI,51600,42900,18500,10,1,Alaska plaiceBSAI
2014,2016,2,Other flatfish,BSAI,17700,13250,3620,11,1,Other flatfishBSAI
2014,2016,2,Pacific ocean perch,BSAI,40809,33550,31991,12,1,Pacific ocean perchBSAI
2014,2016,2,Pacific ocean perch,BS,NA,8411,8021,12,0,Pacific ocean perchBS
2014,2016,2,Pacific ocean perch,EAI,NA,7970,7970,12,0,Pacific ocean perchEAI
2014,2016,2,Pacific ocean perch,CAI,NA,7406,7000,12,0,Pacific ocean perchCAI
2014,2016,2,Pacific ocean perch,WAI,NA,9763,9000,12,0,Pacific ocean perchWAI
2014,2016,2,Northern rockfish,BSAI,15100,12295,3250,13,1,Northern rockfishBSAI
2014,2016,2,Blackspotted/Rougheye rockfish,BSAI,688,555,349,14,1,Blackspotted/Rougheye rockfishBSAI
2014,2016,2,Blackspotted/Rougheye rockfish,EBS/EAI,NA,178,149,14,0,Blackspotted/Rougheye rockfishEBS/EAI
2014,2016,2,Blackspotted/Rougheye rockfish,CAI/WAI,NA,377,200,14,0,Blackspotted/Rougheye rockfishCAI/WAI
2014,2016,2,Shortraker rockfish,BSAI,690,518,250,15,1,Shortraker rockfishBSAI
2014,2016,2,Other rockfish,BSAI,1667,1250,880,16,1,Other rockfishBSAI
2014,2016,2,Other rockfish,BS,NA,695,325,16,0,Other rockfishBS
2014,2016,2,Other rockfish,AI,NA,555,555,16,0,Other rockfishAI
2014,2016,2,Atka mackerel,BSAI,115908,98137,54817,17,1,Atka mackerelBSAI
2014,2016,2,Atka mackerel,EAI/BS,NA,35637,27317,17,0,Atka mackerelEAI/BS
2014,2016,2,Atka mackerel,CAI,NA,30652,17000,17,0,Atka mackerelCAI
2014,2016,2,Atka mackerel,WAI,NA,31848,10500,17,0,Atka mackerelWAI
2014,2016,2,Skates,BSAI,47035,39468,25700,18,1,SkatesBSAI
2014,2016,2,Sculpins,BSAI,52365,39725,4700,15,1,SculpinsBSAI
2014,2016,2,Sharks,BSAI,1363,1022,125,19,1,SharksBSAI
2014,2016,2,Squids,BSAI,2624,1970,400,21,1,SquidsBSAI
2014,2016,2,Octopuses,BSAI,3452,2589,400,20,1,OctopusesBSAI
2013,2014,1,Pollock,EBS,2795000,1369000,1267000,1,1,PollockEBS
2013,2014,1,Pollock,AI,42811,35048,19000,1,1,PollockAI
2013,2014,1,Pollock,Bogoslof,13413,10059,75,1,1,PollockBogoslof
2013,2014,1,Pacific cod,BS,299000,255000,246897,2,0,Pacific codBS
2013,2014,1,Pacific cod,AI,20100,15100,6997,2,0,Pacific codAI
2013,2014,1,Pacific cod,BSAI,319100,270100,253894,2,1,Pacific codBSAI
2013,2014,1,Sablefish,BS,1584,1339,1339,3,1,SablefishBS
2013,2014,1,Sablefish,AI,2141,1811,1811,3,1,SablefishAI
2013,2014,1,Yellowfin sole,BSAI,259700,239800,184000,4,1,Yellowfin soleBSAI
2013,2014,1,Greenland turbot,BSAI,2647,2124,2124,5,1,Greenland turbotBSAI
2013,2014,1,Greenland turbot,BS,NA,1659,1659,5,0,Greenland turbotBS
2013,2014,1,Greenland turbot,AI,NA,465,465,5,0,Greenland turbotAI
2013,2014,1,Arrowtooth flounder,BSAI,125642,106599,25000,6,1,Arrowtooth flounderBSAI
2013,2014,1,Kamchatka flounder,BSAI,8270,7100,7100,7,1,Kamchatka flounderBSAI
2013,2014,1,Northern rock sole,BSAI,228700,203800,85000,8,1,Northern rock soleBSAI
2013,2014,1,Flathead sole,BSAI,79633,66293,24500,9,1,Flathead soleBSAI
2013,2014,1,Alaska plaice,BSAI,66800,55100,24500,10,1,Alaska plaiceBSAI
2013,2014,1,Other flatfish,BSAI,16700,12400,2650,11,1,Other flatfishBSAI
2013,2014,1,Pacific ocean perch,BSAI,39585,33122,33122,12,1,Pacific ocean perchBSAI
2013,2014,1,Pacific ocean perch,BS,NA,7684,7684,12,0,Pacific ocean perchBS
2013,2014,1,Pacific ocean perch,EAI,NA,9246,9246,12,0,Pacific ocean perchEAI
2013,2014,1,Pacific ocean perch,CAI,NA,6594,6594,12,0,Pacific ocean perchCAI
2013,2014,1,Pacific ocean perch,WAI,NA,9598,9598,12,0,Pacific ocean perchWAI
2013,2014,1,Northern rockfish,BSAI,12077,9761,2594,13,1,Northern rockfishBSAI
