AssmentYr,ProjYear,lag,Species,Area,OFL,ABC,TAC
2019,2021,2,Other Rockfish,Total,"5,320","4,053","4,053"
2019,2021,2,Other Rockfish,WYK,,369,369
2019,2021,2,Other Skates,GW,"1,166",875,875
2019,2021,2,Pacific Ocean Perch,C,,"22,727","22,727"
2019,2021,2,Pacific Ocean Perch,SEO,"5,303","4,467","4,467"
2019,2021,2,Pacific Ocean Perch,Total,"35,600","29,983","29,983"
2019,2021,2,Pacific Ocean Perch,W,,"1,379","1,379"
2019,2021,2,Pacific Ocean Perch,W/C/WYK,"30,297","25,516","25,516"
2019,2021,2,Pacific Ocean Perch,WYK,,"1,410","1,410"
2019,2021,2,Pacific cod,C,,"8,458","3,806"
2019,2021,2,Pacific cod,E,,"1,221",549
2019,2021,2,Pacific cod,Total,"30,099","14,621","6,431"
2019,2021,2,Pacific cod,W,,"4,942","2,076"
2019,2021,2,Pollock,Chirikof (620),,"56,159","56,159"
2019,2021,2,Pollock,Kodiak (630),,"27,429","27,429"
2019,2021,2,Pollock,SEO (650),"13,531","10,148","10,148"
2019,2021,2,Pollock,Shumagin (610),,"19,775","19,775"
2019,2021,2,Pollock,Total,"163,519","122,036","119,239"
2019,2021,2,Pollock,W/C/WYK (subtotal),"149,988","111,888","109,091"
2019,2021,2,Pollock,WYK (640),,"5,728","5,728"
2019,2021,2,Rex Sole,C,,"8,912","8,912"
2019,2021,2,Rex Sole,SEO,,"2,285","2,285"
2019,2021,2,Rex Sole,Total,"18,779","15,416","15,416"
2019,2021,2,Rex Sole,W,,"3,013","3,013"
2019,2021,2,Rex Sole,WYK,,"1,206","1,206"
2019,2021,2,Rougheye and Blackspotted Rockfish,C,,455,455
2019,2021,2,Rougheye and Blackspotted Rockfish,E,,587,587
2019,2021,2,Rougheye and Blackspotted Rockfish,Total,"1,455","1,211","1,211"
2019,2021,2,Rougheye and Blackspotted Rockfish,W,,169,169
2019,2021,2,Sablefish,C,,"9,963","9,963"
2019,2021,2,Sablefish,E (WYK and SEO subtotal),,"9,286","9,286"
2019,2021,2,Sablefish,SEO,,"5,963","5,963"
2019,2021,2,Sablefish,Total,"64,765","22,252","22,252"
2019,2021,2,Sablefish,W,,"3,003","3,003"
2019,2021,2,Sablefish,WYK,,"3,323","3,323"
2019,2021,2,Sculpins,GW,"6,932","5,199","5,199"
2019,2021,2,Shallow-water Flatfish,C,,"28,205","28,205"
2019,2021,2,Shallow-water Flatfish,SEO,,"1,128","1,128"
2019,2021,2,Shallow-water Flatfish,Total,"69,129","56,409","45,403"
2019,2021,2,Shallow-water Flatfish,W,,"24,256","13,250"
2019,2021,2,Shallow-water Flatfish,WYK,,"2,820","2,820"
2019,2021,2,Sharks,GW,"10,913","8,184","8,184"
2019,2021,2,Shortraker Rockfish,C,,284,284
2019,2021,2,Shortraker Rockfish,E,,372,372
2019,2021,2,Shortraker Rockfish,Total,944,708,708
2019,2021,2,Shortraker Rockfish,W,,52,52
2019,2021,2,Thornyhead Rockfish,C,,911,911
2019,2021,2,Thornyhead Rockfish,E,,779,779
2019,2021,2,Thornyhead Rockfish,Total,"2,688","2,016","2,016"
2019,2021,2,Thornyhead Rockfish,W,,326,326
2019,2021,2,Thornyhead Rockfish,W and C,,940,940
2020,2021,2,Arrowtooth Flounder,C,,"69,072","69,072"
2020,2021,2,Arrowtooth Flounder,SEO,,"17,141","6,900"
2020,2021,2,Arrowtooth Flounder,Total,"151,723","126,970","97,372"
2020,2021,2,Arrowtooth Flounder,W,,"32,377","14,500"
2020,2021,2,Arrowtooth Flounder,WYK,,"8,380","6,900"
2020,2021,2,Atka Mackerel,GW,"6,200","4,700","3,000"
2020,2021,2,Big Skates,C,,"1,560","1,560"
2020,2021,2,Big Skates,E,,890,890
2020,2021,2,Big Skates,Total,"4,278","3,208","3,208"
2020,2021,2,Big Skates,W,,758,758
2020,2021,2,Deep-water Flatfish,C,,"1,914","1,914"
2020,2021,2,Deep-water Flatfish,SEO,,"1,719","1,719"
2020,2021,2,Deep-water Flatfish,Total,"7,040","5,926","5,926"
2020,2021,2,Deep-water Flatfish,W,,225,225
2020,2021,2,Deep-water Flatfish,WYK,,"2,068","2,068"
2020,2021,2,Demersal Shelf Rockfish,SEO,405,257,257
2020,2021,2,Dusky Rockfish,C,,"4,548","4,548"
2020,2021,2,Dusky Rockfish,SEO,,103,103
2020,2021,2,Dusky Rockfish,Total,"8,655","5,389","5,389"
2020,2021,2,Dusky Rockfish,W,,270,270
2020,2021,2,Dusky Rockfish,WYK,,468,468
2020,2021,2,Flathead Sole,C,,"20,826","15,400"
2020,2021,2,Flathead Sole,SEO,,"1,915","1,915"
2020,2021,2,Flathead Sole,Total,"47,982","39,377","28,392"
2020,2021,2,Flathead Sole,W,,"14,209","8,650"
2020,2021,2,Flathead Sole,WYK,,"2,427","2,427"
2020,2021,2,Longnose Skates,C,,"1,875","1,875"
2020,2021,2,Longnose Skates,E,,554,554
2020,2021,2,Longnose Skates,Total,"3,449","2,587","2,587"
2020,2021,2,Longnose Skates,W,,158,158
2020,2021,2,Northern Rockfish,C,,"3,334","3,334"
2020,2021,2,Northern Rockfish,E,,1,
2020,2021,2,Northern Rockfish,Total,"6,396","5,358","5,357"
2020,2021,2,Northern Rockfish,W,,"2,023","2,023"
2020,2021,2,Octopus,GW,"1,307",980,980
2020,2021,2,Other Rockfish,SEO,,"2,744",300
2020,2021,2,Other Rockfish,Total,"5,320","4,053","1,609"
2020,2021,2,Other Rockfish,W and C,,940,940
2020,2021,2,Other Rockfish,WYK,,369,369
2020,2021,2,Other Skates,GW,"1,166",875,875
2020,2021,2,Pacific Ocean Perch,C,,"27,429","27,429"
2020,2021,2,Pacific Ocean Perch,SEO,"6,414","5,400","5,400"
2020,2021,2,Pacific Ocean Perch,Total,"42,977","36,177","36,177"
2020,2021,2,Pacific Ocean Perch,W,,"1,643","1,643"
2020,2021,2,Pacific Ocean Perch,W/C/WYK (subtotal),"36,563","30,777","30,777"
2020,2021,2,Pacific Ocean Perch,WYK,,"1,705","1,705"
2020,2021,2,Pacific cod,C,,"13,656","10,242"
2020,2021,2,Pacific cod,E,,"1,985","1,489"
2020,2021,2,Pacific cod,Total,"28,977","23,627","17,321"
2020,2021,2,Pacific cod,W,,"7,986","5,590"
2020,2021,2,Pollock,Chirikof (620),,"54,870","54,870"
2020,2021,2,Pollock,Kodiak (630),,"24,320","24,320"
2020,2021,2,Pollock,SEO (650),"13,531","10,148","10,148"
2020,2021,2,Pollock,Shumagin (610),,"18,477","18,477"
2020,2021,2,Pollock,Total,"136,986","115,870","113,227"
2020,2021,2,Pollock,W/C/WYK (subtotal),"123,455","105,722","103,079"
2020,2021,2,Pollock,WYK (640),,"5,412","5,412"
2020,2021,2,Rex Sole,C,,"8,912","8,912"
2020,2021,2,Rex Sole,SEO,,"2,285","2,285"
2020,2021,2,Rex Sole,Total,"18,779","15,416","15,416"
2020,2021,2,Rex Sole,W,,"3,013","3,013"
2020,2021,2,Rex Sole,WYK,,"1,206","1,206"
2020,2021,2,Rougheye and Blackspotted Rockfish,C,,456,456
2020,2021,2,Rougheye and Blackspotted Rockfish,E,,588,588
2020,2021,2,Rougheye and Blackspotted Rockfish,Total,"1,456","1,212","1,212"
2020,2021,2,Rougheye and Blackspotted Rockfish,W,,168,168
2020,2021,2,Sablefish,C,,"9,527","8,056"
2020,2021,2,Sablefish,E (WYK and SEO subtotal),,"8,724","7,508"
2020,2021,2,Sablefish,SEO,,"5,273","4,579"
2020,2021,2,Sablefish,Total,"60,426","21,475","17,991"
2020,2021,2,Sablefish,W,,"3,224","2,428"
2020,2021,2,Sablefish,WYK,,"3,451","2,929"
2020,2021,2,Shallow-water Flatfish,C,,"28,082","28,082"
2020,2021,2,Shallow-water Flatfish,SEO,,"1,123","1,123"
2020,2021,2,Shallow-water Flatfish,Total,"68,841","56,164","45,263"
2020,2021,2,Shallow-water Flatfish,W,,"24,151","13,250"
2020,2021,2,Shallow-water Flatfish,WYK,,"2,808","2,808"
2020,2021,2,Sharks,GW,"5,006","3,755","3,755"
2020,2021,2,Shortraker Rockfish,C,,284,284
2020,2021,2,Shortraker Rockfish,E,,372,372
2020,2021,2,Shortraker Rockfish,Total,944,708,708
2020,2021,2,Shortraker Rockfish,W,,52,52
2020,2021,2,Thornyhead Rockfish,C,,910,910
2020,2021,2,Thornyhead Rockfish,E,,691,691
2020,2021,2,Thornyhead Rockfish,Total,"2,604","1,953","1,953"
2020,2021,2,Thornyhead Rockfish,W,,352,352
2020,2022,2,Arrowtooth Flounder,C,,"67,154","67,154"
2020,2022,2,Arrowtooth Flounder,SEO,,"16,665","6,900"
2020,2022,2,Arrowtooth Flounder,Total,"147,515","123,445","95,454"
2020,2022,2,Arrowtooth Flounder,W,,"31,479","14,500"
2020,2022,2,Arrowtooth Flounder,WYK,,"8,147","6,900"
2020,2022,2,Atka Mackerel,GW,"6,200","4,700","3,000"
2020,2022,2,Big Skates,C,,"1,560","1,560"
2020,2022,2,Big Skates,E,,890,890
2020,2022,2,Big Skates,Total,"4, 278","3,208","3,208"
2020,2022,2,Big Skates,W,,758,758
2020,2022,2,Deep-water Flatfish,C,,"1,914","1,914"
2020,2022,2,Deep-water Flatfish,SEO,,"1,719","1,719"
2020,2022,2,Deep-water Flatfish,Total,"7,040","5,926","5,926"
2020,2022,2,Deep-water Flatfish,W,,225,225
2020,2022,2,Deep-water Flatfish,WYK,,"2,068","2,068"
2020,2022,2,Demersal Shelf Rockfish,SEO,405,257,257
2020,2022,2,Dusky Rockfish,C,,"4,469","4,469"
2020,2022,2,Dusky Rockfish,SEO,,101,101
2020,2022,2,Dusky Rockfish,Total,"8,423","5,295","5,295"
2020,2022,2,Dusky Rockfish,W,,265,265
2020,2022,2,Dusky Rockfish,WYK,,460,460
2020,2022,2,Flathead Sole,C,,"21,076","15,400"
2020,2022,2,Flathead Sole,SEO,,"1,939","1,939"
2020,2022,2,Flathead Sole,Total,"48,534","39,851","28,445"
2020,2022,2,Flathead Sole,W,,"14,380","8,650"
2020,2022,2,Flathead Sole,WYK,,"2,456","2,456"
2020,2022,2,Longnose Skates,C,,"1,875","1,875"
2020,2022,2,Longnose Skates,E,,554,554
2020,2022,2,Longnose Skates,Total,"3,449","2,587","2,587"
2020,2022,2,Longnose Skates,W,,158,158
2020,2022,2,Northern Rockfish,C,,"3,173","3,173"
2020,2022,2,Northern Rockfish,E,,1,
2020,2022,2,Northern Rockfish,Total,"6,088","5,100","5,099"
2020,2022,2,Northern Rockfish,W,,"1,926","1,926"
2020,2022,2,Octopus,GW,"1,307",980,980
2020,2022,2,Other Rockfish,SEO,,"2,744",300
2020,2022,2,Other Rockfish,Total,"5,320","4,053","1,609"
2020,2022,2,Other Rockfish,W and C,,940,940
2020,2022,2,Other Rockfish,WYK,,369,369
2020,2022,2,Other Skates,GW,"1,166",875,875
2020,2022,2,Pacific Ocean Perch,C,,"26,234","26,234"
2020,2022,2,Pacific Ocean Perch,SEO,"6,136","5,165","5,165"
2020,2022,2,Pacific Ocean Perch,Total,"41,110","34,602","34,602"
2020,2022,2,Pacific Ocean Perch,W,,"1,572","1,572"
2020,2022,2,Pacific Ocean Perch,W/C/WYK,"34,974","29,437","29,437"
2020,2022,2,Pacific Ocean Perch,WYK,,"1,631","1,631"
2020,2022,2,Pacific cod,C,,"22,045","16,534"
2020,2022,2,Pacific cod,E,,"3,204","2,403"
2020,2022,2,Pacific cod,Total,"46, 587","38,141","27,961"
2020,2022,2,Pacific cod,W,,"12,892","9,024"
2020,2022,2,Pollock,Chirikof (620),,"47,714","47,714"
2020,2022,2,Pollock,Kodiak (630),,"21,149","21,149"
2020,2022,2,Pollock,SEO (650),"13,531","10,148","10,148"
2020,2022,2,Pollock,Shumagin (610),,"16,067","16,067"
2020,2022,2,Pollock,Total,"120,298","102,082","99,784"
2020,2022,2,Pollock,W/C/WYK (subtotal),"106,767","91,934","89,636"
2020,2022,2,Pollock,WYK (640),,"4,706","4,706"
2020,2022,2,Rex Sole,C,,"8,912","8,912"
2020,2022,2,Rex Sole,SEO,,"2,285","2,285"
2020,2022,2,Rex Sole,Total,"18,779","15,416","15,416"
2020,2022,2,Rex Sole,W,,"3,013","3,013"
2020,2022,2,Rex Sole,WYK,,"1,206","1,206"
2020,2022,2,Rougheye and Blackspotted Rockfish,C,,459,459
2020,2022,2,Rougheye and Blackspotted Rockfish,Total,"1,467","1,221","1,221"
2020,2022,2,Rougheye and Blackspotted Rockfish,W,,170,170
2020,2022,2,Rougheye and Blackspotted Rockfish,,592,592,
2020,2022,2,Sablefish,C,,"11,111","11,111"
2020,2022,2,Sablefish,E (WYK and SEO subtotal),,"9,955","9,955"
2020,2022,2,Sablefish,SEO,,"5,946","5,946"
2020,2022,2,Sablefish,Total,"70,710","25,231","25,231"
2020,2022,2,Sablefish,W,,"4,165","4,165"
2020,2022,2,Sablefish,WYK,,"4,009","4,009"
2020,2022,2,Shallow-water Flatfish,C,,"28,442","28,442"
2020,2022,2,Shallow-water Flatfish,SEO,,"1,137","1,137"
2020,2022,2,Shallow-water Flatfish,Total,"69,061","56,883","45,673"
2020,2022,2,Shallow-water Flatfish,W,,"24,460","13,250"
2020,2022,2,Shallow-water Flatfish,WYK,,"2,844","2,844"
2020,2022,2,Sharks,GW,"5,006","3,755","3,755"
2020,2022,2,Shortraker Rockfish,C,,284,284
2020,2022,2,Shortraker Rockfish,E,,372,372
2020,2022,2,Shortraker Rockfish,Total,944,708,708
2020,2022,2,Shortraker Rockfish,W,,52,52
2020,2022,2,Thornyhead Rockfish,C,,910,910
2020,2022,2,Thornyhead Rockfish,E,,691,691
2020,2022,2,Thornyhead Rockfish,Total,"2, 604","1,953","1,953"
2020,2022,2,Thornyhead Rockfish,W,,352,352
2021,2022,2,Arrowtooth Flounder,C,,"68,394","68,394"
2021,2022,2,Arrowtooth Flounder,SEO,,"11,020","6,900"
2021,2022,2,Arrowtooth Flounder,Total,"143,100","119,779","96,501"
2021,2022,2,Arrowtooth Flounder,W,,"33,658","14,500"
2021,2022,2,Arrowtooth Flounder,WYK,,"6,707","6,707"
2021,2022,2,Atka Mackerel,GW,"6,200","4,700","3,000"
2021,2022,2,Big Skates,C,,"1,482","1,482"
2021,2022,2,Big Skates,E,,794,794
2021,2022,2,Big Skates,Total,"3,822","2,867","2,867"
2021,2022,2,Big Skates,W,,591,591
2021,2022,2,Deep-water Flatfish,C,,"2,139","2,139"
2021,2022,2,Deep-water Flatfish,SEO,,"2,082","2,082"
2021,2022,2,Deep-water Flatfish,Total,"7,026","5,908","5,908"
2021,2022,2,Deep-water Flatfish,W,,256,256
2021,2022,2,Deep-water Flatfish,WYK,,"1,431","1,431"
2021,2022,2,Demersal Shelf Rockfish,SEO,579,365,365
2021,2022,2,Dusky Rockfish,C,,"4,534","4,534"
2021,2022,2,Dusky Rockfish,SEO,,142,142
2021,2022,2,Dusky Rockfish,Total,"8,614","5,372","5,372"
2021,2022,2,Dusky Rockfish,W,,269,269
2021,2022,2,Dusky Rockfish,WYK,,427,427
2021,2022,2,Flathead Sole,C,,"22,033","15,400"
2021,2022,2,Flathead Sole,SEO,,"1,876","1,876"
2021,2022,2,Flathead Sole,Total,"48,928","40,175","27,437"
2021,2022,2,Flathead Sole,W,,"14,755","8,650"
2021,2022,2,Flathead Sole,WYK,,"1,511","1,511"
2021,2022,2,Longnose Skates,C,,"2,044","2,044"
2021,2022,2,Longnose Skates,E,,517,517
2021,2022,2,Longnose Skates,Total,"3,616","2,712","2,712"
2021,2022,2,Longnose Skates,W,,151,151
2021,2022,2,Northern Rockfish,C,,"3,202","3,202"
2021,2022,2,Northern Rockfish,E,,,
2021,2022,2,Northern Rockfish,Total,"6,143","5,146","5,146"
2021,2022,2,Northern Rockfish,W,,"1,944","1,944"
2021,2022,2,Octopus,GW,"1,307",980,980
2021,2022,2,Other Rockfish,SEO,,"2,744",300
2021,2022,2,Other Rockfish,Total,"5,320","4,054","1,610"
2021,2022,2,Other Rockfish,W and C,,940,940
2021,2022,2,Other Rockfish,WYK,,370,370
2021,2022,2,Other Skates,GW,"1,311",984,984
2021,2022,2,Pacific Ocean Perch,C,,"30,806","30,806"
2021,2022,2,Pacific Ocean Perch,SEO,"4,110","3,451","3,451"
2021,2022,2,Pacific Ocean Perch,Total,"45,580","38,268","38,268"
2021,2022,2,Pacific Ocean Perch,W,,"2,602","2,602"
2021,2022,2,Pacific Ocean Perch,W/C/WYK (subtotal),"41,470","34,817","34,817"
2021,2022,2,Pacific Ocean Perch,WYK,,"1,409","1,409"
2021,2022,2,Pacific cod,C,,"19,752","14,814"
2021,2022,2,Pacific cod,E,,"3,117","2,338"
2021,2022,2,Pacific cod,Total,"39,555","32,811","24,111"
2021,2022,2,Pacific cod,W,,"9,942","6,959"
2021,2022,2,Pollock,Chirikof (620),,"69,250","69,250"
2021,2022,2,Pollock,Kodiak (630),,"30,068","30,068"
2021,2022,2,Pollock,SEO (650),"15,150","11,363","11,363"
2021,2022,2,Pollock,Shumagin (610),,"23,714","23,714"
2021,2022,2,Pollock,Total,"170,133","144,444","141,117"
2021,2022,2,Pollock,W/C/WYK (subtotal),"154,983","133,081","129,754"
2021,2022,2,Pollock,WYK (640),,"6,722","6,722"
2021,2022,2,Rex Sole,C,,"12,076","12,076"
2021,2022,2,Rex Sole,SEO,,"2,723","2,723"
2021,2022,2,Rex Sole,Total,"23,302","19,141","19,141"
2021,2022,2,Rex Sole,W,,"2,981","2,981"
2021,2022,2,Rex Sole,WYK,,"1,361","1,361"
2021,2022,2,Rougheye and Blackspotted Rockfish,C,,235,235
2021,2022,2,Rougheye and Blackspotted Rockfish,E,,369,369
2021,2022,2,Rougheye and Blackspotted Rockfish,Total,947,788,788
2021,2022,2,Rougheye and Blackspotted Rockfish,W,,184,184
2021,2022,2,Sablefish,C,,"9,965","9,965"
2021,2022,2,Sablefish,SEO,,"5,665","5,665"
2021,2022,2,Sablefish,Total,"40,432","34,521",
2021,2022,2,Sablefish,W,,"3,727","3,727"
2021,2022,2,Sablefish,WYK,,"3,437","3,437"
2021,2022,2,Sablefish,,,,"22,794"
2021,2022,2,Shallow-water Flatfish,C,,"25,305","25,305"
2021,2022,2,Shallow-water Flatfish,SEO,,"1,518","1,518"
2021,2022,2,Shallow-water Flatfish,Total,"62,273","50,610","42,604"
2021,2022,2,Shallow-water Flatfish,W,,"21,256","13,250"
2021,2022,2,Shallow-water Flatfish,WYK,,"2,531","2,531"
2021,2022,2,Sharks,GW,"5,006","3,755","3,755"
2021,2022,2,Shortraker Rockfish,C,,280,280
2021,2022,2,Shortraker Rockfish,E,,374,374
2021,2022,2,Shortraker Rockfish,Total,940,705,705
2021,2022,2,Shortraker Rockfish,W,,51,51
2021,2022,2,Thornyhead Rockfish,C,,910,910
2021,2022,2,Thornyhead Rockfish,E,,691,691
2021,2022,2,Thornyhead Rockfish,Total,"2,604","1,953","1,953"
2021,2022,2,Thornyhead Rockfish,W,,352,352
2021,2023,2,Arrowtooth Flounder,C,,"67,493","67,493"
2021,2023,2,Arrowtooth Flounder,SEO,,"10,875","6,900"
2021,2023,2,Arrowtooth Flounder,Total,"141,231","118,201","95,512"
2021,2023,2,Arrowtooth Flounder,W,,"33,214","14,500"
2021,2023,2,Arrowtooth Flounder,WYK,,"6,619","6,619"
2021,2023,2,Atka Mackerel,GW,"6,200","4,700","3,000"
2021,2023,2,Big Skates,C,,"1,482","1,482"
2021,2023,2,Big Skates,E,,794,794
2021,2023,2,Big Skates,Total,"3,822","2,867","2,867"
2021,2023,2,Big Skates,W,,591,591
2021,2023,2,Deep-water Flatfish,C,,"2,105","2,105"
2021,2023,2,Deep-water Flatfish,SEO,,"2,049","2,049"
2021,2023,2,Deep-water Flatfish,Total,"6,920","5,818","5,818"
2021,2023,2,Deep-water Flatfish,W,,256,256
2021,2023,2,Deep-water Flatfish,WYK,,"1,408","1,408"
2021,2023,2,Demersal Shelf Rockfish,SEO,579,365,365
2021,2023,2,Dusky Rockfish,C,,"4,373","4,373"
2021,2023,2,Dusky Rockfish,SEO,,137,137
2021,2023,2,Dusky Rockfish,Total,"8,146","5,181","5,181"
2021,2023,2,Dusky Rockfish,W,,259,259
2021,2023,2,Dusky Rockfish,WYK,,412,412
2021,2023,2,Flathead Sole,C,,"21,962","15,400"
2021,2023,2,Flathead Sole,SEO,,"1,870","1,870"
2021,2023,2,Flathead Sole,Total,"48,757","40,046","27,426"
2021,2023,2,Flathead Sole,W,,"14,708","8,650"
2021,2023,2,Flathead Sole,WYK,,"1,506","1,506"
2021,2023,2,Longnose Skates,C,,"2,044","2,044"
2021,2023,2,Longnose Skates,E,,517,517
2021,2023,2,Longnose Skates,Total,"3,616","2,712","2,712"
2021,2023,2,Longnose Skates,W,,151,151
2021,2023,2,Northern Rockfish,C,,"3,061","3,061"
2021,2023,2,Northern Rockfish,E,,,
2021,2023,2,Northern Rockfish,Total,"5,874","4,920","4,920"
2021,2023,2,Northern Rockfish,W,,"1,859","1,859"
2021,2023,2,Octopus,GW,"1,307",980,980
2021,2023,2,Other Rockfish,SEO,,"2,744",300
2021,2023,2,Other Rockfish,Total,"5,320","4,054","1,610"
2021,2023,2,Other Rockfish,W and C,,940,940
2021,2023,2,Other Rockfish,WYK,,370,370
2021,2023,2,Other Skates,GW,"1,311",984,984
2021,2023,2,Pacific Ocean Perch,C,,"29,869","29,869"
2021,2023,2,Pacific Ocean Perch,SEO,"3,985","3,346","3,346"
2021,2023,2,Pacific Ocean Perch,Total,"44,196","37,104","37,104"
2021,2023,2,Pacific Ocean Perch,W,,"2,523","2,523"
2021,2023,2,Pacific Ocean Perch,W/C/WYK,"40,211","33,758","33,758"
2021,2023,2,Pacific Ocean Perch,WYK,,"1,366","1,366"
2021,2023,2,Pacific cod,C,,"17,282","12,962"
2021,2023,2,Pacific cod,E,,"2,727","2,045"
2021,2023,2,Pacific cod,Total,"34,673","28,708","21,096"
2021,2023,2,Pacific cod,W,,"8,699","6,089"
2021,2023,2,Pollock,Chirikof (620),,"68,642","68,642"
2021,2023,2,Pollock,Kodiak (630),,"29,803","29,803"
2021,2023,2,Pollock,SEO (650),"15,150","11,363","11,363"
2021,2023,2,Pollock,Shumagin (610),,"23,506","23,506"
2021,2023,2,Pollock,Total,"168,247","143,275","139,977"
2021,2023,2,Pollock,W/C/WYK (subtotal),"153,097","131,912","128,614"
2021,2023,2,Pollock,WYK (640),,"6,663","6,663"
2021,2023,2,Rex Sole,C,,"13,054","13,054"
2021,2023,2,Rex Sole,SEO,,"2,879","2,879"
2021,2023,2,Rex Sole,Total,"25,049","20,594","20,594"
2021,2023,2,Rex Sole,W,,"3,222","3,222"
2021,2023,2,Rex Sole,WYK,,"1,439","1,439"
2021,2023,2,Rougheye and Blackspotted Rockfish,C,,234,234
2021,2023,2,Rougheye and Blackspotted Rockfish,E,,365,365
2021,2023,2,Rougheye and Blackspotted Rockfish,Total,937,781,781
2021,2023,2,Rougheye and Blackspotted Rockfish,W,,182,182
2021,2023,2,Sablefish,C,,"9,495","9,495"
2021,2023,2,Sablefish,SEO,,"5,398","5,398"
2021,2023,2,Sablefish,Total,"42,520","36,318",
2021,2023,2,Sablefish,W,,"3,951","3,951"
2021,2023,2,Sablefish,WYK,,"3,159","3,159"
2021,2023,2,Sablefish,,,,"22,003"
2021,2023,2,Shallow-water Flatfish,C,,"26,743","26,743"
2021,2023,2,Shallow-water Flatfish,SEO,,"1,605","1,605"
2021,2023,2,Shallow-water Flatfish,Total,"65,676","53,486","44,272"
2021,2023,2,Shallow-water Flatfish,W,,"22,464","13,250"
2021,2023,2,Shallow-water Flatfish,WYK,,"2,674","2,674"
2021,2023,2,Sharks,GW,"5,006","3,755","3,755"
2021,2023,2,Shortraker Rockfish,C,,280,280
2021,2023,2,Shortraker Rockfish,E,,374,374
2021,2023,2,Shortraker Rockfish,Total,940,705,705
2021,2023,2,Shortraker Rockfish,W,,51,51
2021,2023,2,Thornyhead Rockfish,C,,910,910
2021,2023,2,Thornyhead Rockfish,E,,691,691
2021,2023,2,Thornyhead Rockfish,Total,"2,604","1,953","1,953"
2021,2023,2,Thornyhead Rockfish,W,,352,352
2022,2023,2,Arrowtooth Flounder,C,,"65,000","65,000"
2022,2023,2,Arrowtooth Flounder,SEO,,"16,130","6,900"
2022,2023,2,Arrowtooth Flounder,Total,"142,749","119,485","94,286"
2022,2023,2,Arrowtooth Flounder,W,,"30,469","14,500"
2022,2023,2,Arrowtooth Flounder,WYK,,"7,886","7,886"
2022,2023,2,Atka Mackerel,GW,"6,200","4,700","3,000"
2022,2023,2,Big Skates,C,,"1,482","1,482"
2022,2023,2,Big Skates,E,,794,794
2022,2023,2,Big Skates,Total,"3,822","2,867","2,867"
2022,2023,2,Big Skates,W,,591,591
2022,2023,2,Deep-water Flatfish,C,,"2,105","2,105"
2022,2023,2,Deep-water Flatfish,SEO,,"2,048","2,048"
2022,2023,2,Deep-water Flatfish,Total,"6,918","5,816","5,816"
2022,2023,2,Deep-water Flatfish,W,,256,256
2022,2023,2,Deep-water Flatfish,WYK,,"1,407","1,407"
2022,2023,2,Demersal Shelf Rockfish,SEO,376,283,283
2022,2023,2,Dusky Rockfish,C,,"7,647","7,647"
2022,2023,2,Dusky Rockfish,SEO,,31,31
2022,2023,2,Dusky Rockfish,Total,"9,638","7,917","7,917"
2022,2023,2,Dusky Rockfish,W,,149,149
2022,2023,2,Dusky Rockfish,WYK,,90,90
2022,2023,2,Flathead Sole,C,,"21,487","21,487"
2022,2023,2,Flathead Sole,SEO,,"2,880","2,880"
2022,2023,2,Flathead Sole,Total,"48,161","39,480","35,337"
2022,2023,2,Flathead Sole,W,,"12,793","8,650"
2022,2023,2,Flathead Sole,WYK,,"2,320","2,320"
2022,2023,2,Longnose Skates,C,,"2,044","2,044"
2022,2023,2,Longnose Skates,E,,517,517
2022,2023,2,Longnose Skates,Total,"3,616","2,712","2,712"
2022,2023,2,Longnose Skates,W,,151,151
2022,2023,2,Northern Rockfish,C,,"2,350","2,350"
2022,2023,2,Northern Rockfish,E,,,
2022,2023,2,Northern Rockfish,Total,"5,927","4,964","4,964"
2022,2023,2,Northern Rockfish,W,,"2,614","2,614"
2022,2023,2,Octopus,GW,"1,307",980,980
2022,2023,2,Octopus,Total,"646,826","539,072","468,796"
2022,2023,2,Other Rockfish,SEO,,"2,744",300
2022,2023,2,Other Rockfish,Total,"5,320","4,054","1,610"
2022,2023,2,Other Rockfish,W and C,,940,940
2022,2023,2,Other Rockfish,WYK,,370,370
2022,2023,2,Other Skates,GW,"1,311",984,984
2022,2023,2,Pacific Ocean Perch,C,,"29,940","29,940"
2022,2023,2,Pacific Ocean Perch,SEO,"3,994","3,354","3,354"
2022,2023,2,Pacific Ocean Perch,Total,"44,302","37,193","37,193"
2022,2023,2,Pacific Ocean Perch,W,,"2,529","2,529"
2022,2023,2,Pacific Ocean Perch,W/C/WYK (subtotal),"40,308","33,839","33,839"
2022,2023,2,Pacific Ocean Perch,WYK,,"1,370","1,370"
2022,2023,2,Pacific cod,C,,"14,830","11,123"
2022,2023,2,Pacific cod,E,,"2,340","1,755"
2022,2023,2,Pacific cod,Total,"29,737","24,634","18,103"
2022,2023,2,Pacific cod,W,,"7,464","5,225"
2022,2023,2,Pollock,Chirikof (620),,"77,005","77,005"
2022,2023,2,Pollock,Kodiak (630),,"33,729","33,729"
2022,2023,2,Pollock,SEO (650),"15,150","11,363","11,363"
2022,2023,2,Pollock,Shumagin (610),,"26,958","26,958"
2022,2023,2,Pollock,Total,"188,620","160,301","156,578"
2022,2023,2,Pollock,W/C/WYK (subtotal),"173,470","148,938","145,215"
2022,2023,2,Pollock,WYK (640),,"7,523","7,523"
2022,2023,2,Rex Sole,C,,"13,110","13,110"
